id,contig,og,description,start_coord,end_coord
3417,0,PG0000591_0,Ribosomal_protein_S12_methylthiotransferase_accessory_factor_YcaO,954466,956762
3418,0,PG0000590_0,putative_formate_transporter_1,953554,954872
3419,0,PG0000213_0,Formate_acetyltransferase_1,951080,953609
3420,0,PG0000589_0,Pyruvate_formate-lyase_1-activating_enzyme,950258,951272
3421,0,PG0004053_0,Glutathione-regulated_potassium-efflux_system_ancillary_protein_KefF,949568,950340
3422,0,PG0000342_0,HTH-type_transcriptional_regulator_PgrR,948659,949668
3423,0,PG0003749_0,Inner_membrane_transporter_YcaM,947019,948660
3424,0,PG0000924_0,putative_MFS-type_transporter_YcaD,945557,947229
3425,0,PG0000923_0,hypothetical_protein,944896,945871
3426,0,PG0000407_0,Anaerobic_dimethyl_sulfoxide_reductase_chain_C,944031,944931
3427,0,PG0001632_0,Anaerobic_dimethyl_sulfoxide_reductase_chain_B,943403,944033
3428,0,PG0000922_0,Dimethyl_sulfoxide_reductase_DmsA,940720,943414
3429,0,PG0000300_0,Serine--tRNA_ligase,939337,940959
3430,0,PG0000588_0,Replication-associated_recombination_protein_A,937983,939428
3431,0,PG0000587_0,Outer-membrane_lipoprotein_carrier_protein,937213,937994
3432,0,PG0000299_0,DNA_translocase_FtsK,933089,937372
3433,0,PG0000586_0,Leucine-responsive_regulatory_protein,932050,933224
3434,0,PG0001631_0,Thioredoxin_reductase,930962,932595
3435,0,PG0000406_0,ATP-binding/permease_protein_CydD,929195,931085
3436,0,PG0000585_0,Lipid_A_export_ATP-binding/permease_protein_MsbA,927432,929196
3437,0,PG0000405_0,Leucyl/phenylalanyl-tRNA--protein_transferase,926443,927474
3438,0,PG0000404_0,Translation_initiation_factor_IF-1,925540,926728
3439,0,PG0000584_0,ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA,923233,926225
3440,0,PG0000583_0,ATP-dependent_Clp_protease_adapter_protein_ClpS,922590,923264
3441,0,PG0000921_0,Cold_shock-like_protein_CspD,922293,922913
3442,0,PG0000298_0,Macrolide_export_ATP-binding/permease_protein_MacB,920350,922366
3443,0,PG0000341_0,Macrolide_export_protein_MacA,919120,920347
3444,0,PG0000582_0,hypothetical_protein,918131,919235
3445,0,PG0000403_0,DNA_replication_and_repair_protein_RecF,916047,918128
3446,0,PG0000581_0,Aquaporin_Z,914857,916473
3447,0,PG0000920_0,Lysine_exporter_LysO,913814,915352
3448,0,PG0000919_0,Hydroxylamine_reductase,912150,913958
3449,0,PG0000918_0,NADH_oxidoreductase_HCR,911049,912162
3450,0,PG0000402_0,Pyruvate_dehydrogenase_[ubiquinone],909294,911182
3451,0,PG0000401_0,Low_specificity_L-threonine_aldolase,908282,909331
3452,0,PG0000917_0,hypothetical_protein,906753,908293
3453,0,PG0000174_0,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase,905743,906852
3454,0,PG0001630_0,N-acetylmuramoyl-L-alanine_amidase_AmiD,904916,905740
3455,0,PG0001629_0,hypothetical_protein,904467,904913
3456,0,PG0000580_0,putative_lipoprotein_YbjP,903734,904593
3457,0,PG0000916_0,Arginine_transport_ATP-binding_protein_ArtP,902988,903952
3458,0,PG0000915_0,Putative_ABC_transporter_arginine-binding_protein_2,902250,903006
3459,0,PG0000914_0,Arginine_ABC_transporter_permease_protein_ArtQ,901534,902257
3460,0,PG0000913_0,Arginine_ABC_transporter_permease_protein_ArtM,900575,901534
3461,0,PG0000912_0,ABC_transporter_arginine-binding_protein_1,899645,900866
3462,0,PG0000911_0,23S_rRNA__uracil_747_-C_5__-methyltransferase_RlmC,898477,899844
3463,0,PG0001628_0,Inner_membrane_protein_YbjO,897929,898518
3464,0,PG0001627_0,Inner_membrane_ABC_transporter_permease_protein_YdcV,897087,897989
3465,0,PG0000910_0,Putrescine_transport_system_permease_protein_PotH,896124,897084
3466,0,PG0001626_0,Spermidine/putrescine_import_ATP-binding_protein_PotA,894896,896134
3467,0,PG0001625_0,Putrescine-binding_periplasmic_protein,893433,894991
3468,0,PG0001624_0,hypothetical_protein,892869,893784
3469,0,PG0001623_0,Ribosomal_protein_S6--L-glutamate_ligase,891906,892957
3470,0,PG0000297_0,Oxygen-insensitive_NADPH_nitroreductase,891200,891967
3471,0,PG0001622_0,hypothetical_protein,890753,891184
3472,0,PG0001621_0,Glutaredoxin_1,890466,890913
3473,0,PG0002825_0,Inner_membrane_protein_YbjM,889819,890496
3474,0,PG0000579_0,Aspartate/alanine_antiporter,887959,890089
3475,0,PG0001620_0,HTH-type_transcriptional_regulator_RcdA,887258,888134
3476,0,PG0000578_0,Inner_membrane_protein_YbjJ,886131,887423
3477,0,PG0001619_0,5-amino-6-_5-phospho-D-ribitylamino_uracil_phosphatase_YbjI,885224,886131
3478,0,PG0001618_0,hypothetical_protein,884905,885316
3479,0,PG0001617_0,Multidrug_transporter_MdfA,883388,884946
3480,0,PG0001616_0,Putative_undecaprenyl-diphosphatase_YbjG,882734,883673
3481,0,PG0000400_0,Deoxyribose_operon_repressor,881929,882792
3482,0,PG0000909_0,D-alanyl-D-alanine_carboxypeptidase_DacC,880480,881976
3483,0,PG0000908_0,Glutathione_S-transferase_GstB,879857,880727
3484,0,PG0000907_0,Aldose_sugar_dehydrogenase_YliI,878631,879854
3485,0,PG0000906_0,hypothetical_protein,878035,878742
3486,0,PG0000905_0,Ribosomal_protein_S12_methylthiotransferase_RimO,876663,878248
3487,0,PG0000904_0,Diguanylate_cyclase_YdeH,875327,876710
3488,0,PG0000207_0,Putative_cyclic_di-GMP_phosphodiesterase_YliE,872801,875335
3489,0,PG0000903_0,Glutathione_transport_system_permease_protein_GsiD,871887,872979
3490,0,PG0000902_0,Glutathione_transport_system_permease_protein_GsiC,870949,871890
3491,0,PG0000287_0,Glutathione-binding_protein_GsiB,869391,870967
3492,0,PG0000273_0,Glutathione_import_ATP-binding_protein_GsiA,867533,869411
3493,0,PG0000179_0,Isoaspartyl_peptidase,866364,867520
3494,0,PG0000901_0,Molybdopterin_molybdenumtransferase,865129,866568
3495,0,PG0000900_0,Molybdopterin-synthase_adenylyltransferase,864304,865129
3496,0,PG0000899_0,Fructose-6-phosphate_aldolase_1,863511,864380
3497,0,PG0000898_0,Choline_trimethylamine-lyase_activating_enzyme,862606,863642
3498,0,PG0000897_0,Choline_trimethylamine-lyase,860028,862612
3499,0,PG0000577_0,Sugar_phosphatase_YbiV,859061,860174
3500,0,PG0003793_0,hypothetical_protein,857555,859213
3501,0,PG0000576_0,putative_ABC_transporter_ATP-binding_protein_YbiT,855744,857796
3502,0,PG0000575_0,putative_L_D-transpeptidase_YbiS,854765,855963
3503,0,PG0000399_0,Inner_membrane_protein_YbiR,853650,854824
3504,0,PG0000574_0,Transcriptional_regulator_MntR,852997,853647
3505,0,PG0000573_0,Small_protein_MntS,852597,853183
3506,0,PG0000340_0,Phosphoethanolamine_transferase_OpgE,850965,852869
3507,0,PG0000572_0,Outer_membrane_protein_X,850097,851014
3508,0,PG0000315_0,Threonine/homoserine_exporter_RhtA,848911,850450
3509,0,PG0000571_0,DNA_protection_during_starvation_protein,848004,849210
3510,0,PG0000570_0,Glutamine-binding_periplasmic_protein,847119,848408
3511,0,PG0000569_0,Glutamine_transport_system_permease_protein_GlnP,846463,847258
3512,0,PG0000568_0,Glutamine_transport_ATP-binding_protein_GlnQ,845480,846460
3513,0,PG0000567_0,Moderate_conductance_mechanosensitive_channel_YbiO,843258,845741
3514,0,PG0000566_0,Ribosomal_RNA_large_subunit_methyltransferase_F,842056,843255
3515,0,PG0000565_0,Multiple_stress_resistance_protein_BhsA,841531,842332
3516,0,PG0000398_0,Catecholate_siderophore_receptor_Fiu,839204,841796
3517,0,PG0000564_0,PKHD-type_hydroxylase,838456,839249
3518,0,PG0000138_0,hypothetical_protein,837925,838530
3519,0,PG0000563_0,Multiple_stress_resistance_protein_BhsA,837436,838190
3520,0,PG0000562_0,putative_oxidoreductase_YbiC,836210,837665
3521,0,PG0000561_0,Anthranilate_phosphoribosyltransferase,835220,836351
3522,0,PG0002824_0,putative_ATP-dependent_helicase_DinG,832917,835248
3523,0,PG0003843_0,N-glycosidase_YbiA,832236,832935
3524,0,PG0000339_0,ATP-dependent_RNA_helicase_RhlE,830643,832468
3525,0,PG0000560_0,putative_HTH-type_transcriptional_regulator_YbiH,829969,830872
3526,0,PG0000559_0,Macrolide_export_protein_MacA,828981,829972
3527,0,PG0000558_0,putative_ABC_transporter_ATP-binding_protein_YbhF,827252,828974
3528,0,PG0000397_0,Inner_membrane_transport_permease_YbhS,826108,827245
3529,0,PG0000557_0,Inner_membrane_transport_permease_YbhR,825040,826119
3530,0,PG0000396_0,Inner_membrane_protein_YbhQ,824497,825002
3531,0,PG0000556_0,hypothetical_protein,823739,824630
3532,0,PG0000555_0,Cardiolipin_synthase_B,822498,823736
3533,0,PG0000554_0,Inner_membrane_protein_YbhN,821506,822498
3534,0,PG0000896_0,Inner_membrane_protein_YbhL,820588,821542
3535,0,PG0000553_0,Inner_membrane_protein_YbhL,819747,820793
3536,0,PG0000552_0,Molybdopterin_synthase_catalytic_subunit,819293,819884
3537,0,PG0000551_0,Molybdopterin_synthase_sulfur_carrier_subunit,819055,819295
3538,0,PG0000550_0,Cyclic_pyranopterin_monophosphate_synthase,818567,819048
3539,0,PG0000549_0,Molybdenum_cofactor_biosynthesis_protein_B,818033,818570
3540,0,PG0000548_0,GTP_3'_8-cyclase,816647,818055
3541,0,PG0000547_0,Putative_gluconeogenesis_factor,815547,817044
3542,0,PG0000395_0,UvrABC_system_protein_B,812947,815739
3543,0,PG0000546_0,ATP-dependent_dethiobiotin_synthetase_BioD_1,812277,813526
3544,0,PG0000394_0,Malonyl-[acyl-carrier_protein]_O-methyltransferase,811535,812270
3545,0,PG0000393_0,8-amino-7-oxononanoate_synthase,810384,811522
3546,0,PG0000545_0,Biotin_synthase,809257,810381
3547,0,PG0000544_0,Adenosylmethionine-8-amino-7-oxononanoate_aminotransferase,807909,809344
3548,0,PG0000543_0,Putative_lipoprotein_LppC,807281,807968
3549,0,PG0000895_0,Putative_acyl-CoA_thioester_hydrolase_YbhC,805764,807433
3550,0,PG0003418_0,2_3-dimethylmalate_dehydratase_large_subunit,803320,805998
3551,0,PG0000894_0,Inner_membrane_protein_YbhI,801811,803503
3552,0,PG0003376_0,4-oxalomesaconate_tautomerase,800575,801887
3553,0,PG0003237_0,Hydrogen_peroxide-inducible_genes_activator,799581,800759
3554,0,PG0003417_0,6-phosphogluconolactonase,798431,799622
3555,0,PG0003416_0,Pyridoxal_phosphate_phosphatase_YbhA,797612,798586
3556,0,PG0003415_0,Sulfate/thiosulfate_import_ATP-binding_protein_CysA,796551,797613
3557,0,PG0003414_0,Molybdenum_transport_system_permease_protein_ModB,795862,796554
3558,0,PG0003413_0,Molybdate-binding_periplasmic_protein,794922,795862
3559,0,PG0003412_0,Multidrug_efflux_pump_accessory_protein_AcrZ,794644,795089
3560,0,PG0003411_0,Transcriptional_regulator_ModE,793788,794773
3561,0,PG0003410_0,putative_ABC_transporter_ATP-binding_protein_YlmA,792055,793856
3562,0,PG0003409_0,UDP-glucose_4-epimerase,791029,792316
3563,0,PG0003408_0,Galactose-1-phosphate_uridylyltransferase,789979,791039
3564,0,PG0003407_0,Galactokinase,788837,789983
3565,0,PG0000542_0,Aldose_1-epimerase,787595,788831
3566,0,PG0000541_0,2_3-bisphosphoglycerate-dependent_phosphoglycerate_mutase,786685,787797
3567,0,PG0000540_0,Phospho-2-dehydro-3-deoxyheptonate_aldolase__Phe-sensitive,785317,786843
3568,0,PG0000539_0,hypothetical_protein,784823,785633
3569,0,PG0000338_0,Zinc_transporter_ZitB,783885,784937
3570,0,PG0000538_0,Nicotinamide_riboside_transporter_PnuC,783128,783882
3571,0,PG0000537_0,Quinolinate_synthase_A,780389,783166
3572,0,PG0000536_0,Cell_division_coordinator_CpoB,779588,782085
3573,0,PG0000535_0,Peptidoglycan-associated_lipoprotein,779032,779598
3574,0,PG0000534_0,Dipeptidyl-peptidase_5,777607,779067
3575,0,PG0000533_0,hypothetical_protein,776277,777740
3576,0,PG0000532_0,Biopolymer_transport_protein_ExbD,775845,776342
3577,0,PG0000531_0,Biopolymer_transport_protein_ExbB,775156,775849
3578,0,PG0000530_0,Acyl-CoA_thioester_hydrolase_YbgC,774602,775153
3579,0,PG0000529_0,hypothetical_protein,774309,774752
3580,0,PG0000528_0,Cytochrome_bd-I_ubiquinol_oxidase_subunit_X,774181,774309
3581,0,PG0000527_0,Cytochrome_bd-I_ubiquinol_oxidase_subunit_2,773026,774196
3582,0,PG0000526_0,Cytochrome_bd-I_ubiquinol_oxidase_subunit_1,770611,773042
3583,0,PG0003915_0,Mannosylglycerate_hydrolase,767960,771458
3584,0,PG0003914_0,PTS_system_2-O-alpha-mannosyl-D-glycerate-specific_EIIABC_component,765875,767978
3585,0,PG0000054_0,Mannosyl-D-glycerate_transport/metabolism_system_repressor_MngR,765049,766044
3586,0,PG0000525_0,Succinate--CoA_ligase_[ADP-forming]_subunit_alpha,764180,765153
3587,0,PG0000524_0,Succinate--CoA_ligase_[ADP-forming]_subunit_beta,762739,764180
3588,0,PG0000523_0,Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex,761507,763014
3589,0,PG0000522_0,2-oxoglutarate_dehydrogenase_E1_component,758405,761522
3590,0,PG0000314_0,Succinate_dehydrogenase_iron-sulfur_subunit,757673,758706
3591,0,PG0000337_0,Succinate_dehydrogenase_flavoprotein_subunit,755907,757689
3592,0,PG0000521_0,Succinate_dehydrogenase_hydrophobic_membrane_anchor_subunit,755566,755907
3593,0,PG0000520_0,Succinate_dehydrogenase_cytochrome_b556_subunit,754781,755560
3594,0,PG0003108_0,hypothetical_protein,754468,755162
3595,0,PG0000519_0,Citrate_synthase,752795,754674
3596,0,PG0000098_0,putative_fimbrial-like_protein_YbgD,752169,753185
3597,0,PG0000094_0,Outer_membrane_usher_protein_PapC,749707,752229
3598,0,PG0003850_0,Chaperone_protein_PapD,748982,749722
3599,0,PG0000206_0,hypothetical_protein,747769,748979
3600,0,PG0000392_0,hypothetical_protein,746726,747921
3601,0,PG0000518_0,Endonuclease_8,745899,746723
3602,0,PG0000517_0,hypothetical_protein,745175,745935
3603,0,PG0000516_0,KipI_antagonist,744249,745165
3604,0,PG0000893_0,Kinase_A_inhibitor,743570,744243
3605,0,PG0000515_0,GTP_cyclohydrolase_1_type_2,742556,743593
3606,0,PG0000313_0,Dipeptide_permease_D,740925,742827
3607,0,PG0000514_0,Deoxyribodipyrimidine_photo-lyase,739510,741075
3608,0,PG0000162_0,hypothetical_protein,738853,739507
3609,0,PG0000007_0,hypothetical_protein,736699,739001
3610,0,PG0000272_0,hypothetical_protein,736219,736918
3611,0,OG0003953,hypothetical_protein,735650,736219
3612,0,PG0000002_3,Putative_deoxyribonuclease_RhsC,734102,735650
3613,0,PG0004218_0,hypothetical_protein,733776,734220
3614,0,PG0000002_2,Putative_deoxyribonuclease_RhsC,729340,733776
3615,0,PG0000513_0,hypothetical_protein,728732,729583
3616,0,PG0000336_0,Potassium-transporting_ATPase_potassium-binding_subunit,727036,729134
3617,0,PG0000391_0,Potassium-transporting_ATPase_ATP-binding_subunit,724979,727059
3618,0,PG0000390_0,Potassium-transporting_ATPase_KdpC_subunit,724414,724988
3619,0,PG0000512_0,Sensor_protein_KdpD,721733,724407
3620,0,PG0000892_0,KDP_operon_transcriptional_regulatory_protein_KdpE,720840,721730
3621,0,OG0004410,hypothetical_protein,720583,720840
3622,0,PG0003470_0,Inducible_ornithine_decarboxylase,718265,720583
3623,0,PG0003443_0,Putrescine_transporter_PotE,716597,718262
3624,0,OG0004381,hypothetical_protein,716388,716597
3625,0,OG0004354,hypothetical_protein,715412,715906
3626,0,PG0000511_0,Phosphoglucomutase,713532,715412
3627,0,PG0000510_0,Negative_modulator_of_initiation_of_replication,712802,713558
3628,0,PG0000509_0,Esterase_YbfF,711967,712987
3629,0,PG0000508_0,hypothetical_protein,711465,712038
3630,0,PG0000507_0,Flavodoxin_1,710646,711605
3631,0,PG0000506_0,Ferric_uptake_regulation_protein,710116,710935
3632,0,PG0000505_0,putative_lipoprotein_ChiQ,709740,710200
3633,0,PG0000335_0,Chitoporin,707757,709790
3634,0,PG0000504_0,Glutamine--tRNA_ligase,705982,708334
3635,0,PG0004168_0,hypothetical_protein,705890,706093
3636,0,PG0000389_0,PTS_system_N-acetylglucosamine-specific_EIICBA_component,703611,705860
3637,0,PG0000891_0,Glucosamine-6-phosphate_deaminase,702751,703944
3638,0,PG0000890_0,N-acetylglucosamine-6-phosphate_deacetylase,701594,702811
3639,0,PG0000889_0,N-acetylglucosamine_repressor,700326,701603
3640,0,PG0000888_0,Ribonucleotide_monophosphatase_NagD,699177,700374
3641,0,PG0000887_0,Asparagine_synthetase_B_[glutamine-hydrolyzing],696276,699574
3642,0,PG0001615_0,2-octaprenyl-3-methyl-6-methoxy-1_4-benzoquinol_hydroxylase,694955,697513
3643,0,PG0001614_0,tRNA-2-methylthio-N_6_-dimethylallyladenosine_synthase,693417,695101
3644,0,PG0001613_0,PhoH-like_protein,692341,693531
3645,0,PG0001612_0,Endoribonuclease_YbeY,691784,692338
3646,0,PG0001611_0,Magnesium_and_cobalt_efflux_protein_CorC,690881,691874
3647,0,PG0001610_0,Apolipoprotein_N-acyltransferase,688977,690906
3648,0,PG0000042_2,hypothetical_protein,687747,689343
3649,0,PG0000503_0,Glutamate/aspartate_import_solute-binding_protein,686669,687997
3650,0,PG0000502_0,putative_glutamine_ABC_transporter_permease_protein_GlnM,685929,686839
3651,0,PG0000501_0,Glutamate/aspartate_import_permease_protein_GltK,685255,685929
3652,0,PG0000334_0,Glutamine_transport_ATP-binding_protein_GlnQ,684412,685255
3653,0,PG0000500_0,Pyrimidine-specific_ribonucleoside_hydrolase_RihA,683393,684530
3654,0,PG0003495_0,Chaperone_protein_HscC,681663,683477
3655,0,PG0000243_0,hypothetical_protein,680215,681723
3656,0,PG0003792_0,hypothetical_protein,679406,680212
3657,0,PG0000062_1,Secretory_immunoglobulin_A-binding_protein_EsiB,678842,679508
3658,0,PG0003935_0,hypothetical_protein,677418,678852
3659,0,PG0003873_0,hypothetical_protein,676547,677415
3660,0,PG0000062_0,Secretory_immunoglobulin_A-binding_protein_EsiB,675500,676711
3661,0,PG0000886_0,hypothetical_protein,674783,675570
3662,0,PG0000499_0,Leucine--tRNA_ligase,672186,675018
3663,0,PG0000885_0,LPS-assembly_lipoprotein_LptE,671605,672201
3664,0,PG0000884_0,DNA_polymerase_III_subunit_delta,670572,671605
3665,0,PG0000883_0,Nicotinate-nucleotide_adenylyltransferase,669907,670574
3666,0,PG0000882_0,Adenosylcobalamin/alpha-ribazole_phosphatase,669036,669931
3667,0,PG0000881_0,Ribosomal_silencing_factor_RsfS,668715,669296
3668,0,PG0000880_0,Ribosomal_RNA_large_subunit_methyltransferase_H,668217,668719
3669,0,PG0000879_0,Peptidoglycan_D_D-transpeptidase_MrdA,666313,668248
3670,0,PG0000878_0,Peptidoglycan_glycosyltransferase_MrdB,665190,666316
3671,0,PG0000498_0,Endolytic_peptidoglycan_transglycosylase_RlpA,664035,665201
3672,0,PG0000877_0,D-alanyl-D-alanine_carboxypeptidase_DacA,662642,664102
3673,0,PG0000876_0,hypothetical_protein,662278,662752
3674,0,PG0000875_0,Octanoyltransferase,661378,662379
3675,0,PG0003469_0,putative_HTH-type_transcriptional_regulator_YbdO,660216,661637
3676,0,PG0000874_0,Lipoyl_synthase,659150,660425
3677,0,PG0000873_0,Sec-independent_protein_translocase_protein_TatE,658818,659251
3678,0,PG0000872_0,Hydrolase,658258,658947
3679,0,PG0004805_0,hypothetical_protein,657938,658255
3680,0,PG0000871_0,Putative_fluoride_ion_transporter_CrcB,657501,658031
3681,0,PG0000870_0,Cold_shock-like_protein_CspE,657117,657555
3682,0,PG0000869_0,Lipid_A_palmitoyltransferase_PagP,655968,657292
3683,0,PG0000249_0,Putative_cryptic_C4-dicarboxylate_transporter_DcuD,654542,656557
3684,0,PG0000497_0,Transcriptional_regulatory_protein_DpiA,653893,654583
3685,0,PG0000388_0,Sensor_histidine_kinase_DpiB,651856,653862
3686,0,PG0000387_0,[Citrate_[pro-3S]-lyase]_ligase,650783,652235
3687,0,PG0000386_0,Citrate_lyase_acyl_carrier_protein,650490,650798
3688,0,PG0000385_0,Citrate_lyase_subunit_beta,649571,650487
3689,0,PG0000384_0,Citrate_lyase_alpha_chain,648035,649582
3690,0,PG0000383_0,Apo-citrate_lyase_phosphoribosyl-dephospho-CoA_transferase,647509,648039
3691,0,PG0000382_0,2-_5''-triphosphoribosyl_-3'-dephosphocoenzyme-A_synthase,646580,647484
3692,0,PG0000496_0,Citrate_carrier,645003,646631
3693,0,PG0000495_0,Ribonuclease_I,643967,645117
3694,0,PG0000494_0,Regulator_of_nucleoside_diphosphate_kinase,643419,644197
3695,0,PG0003902_0,hypothetical_protein,643326,643557
3696,0,PG0003896_0,putative_zinc-binding_alcohol_dehydrogenase,641867,643330
3697,0,PG0000493_0,Universal_stress_protein_UP12,641318,642088
3698,0,PG0000492_0,Alkyl_hydroperoxide_reductase_subunit_F,639508,641439
3699,0,PG0000491_0,Alkyl_hydroperoxide_reductase_subunit_C,638573,639723
3700,0,PG0000490_0,Thiol_disulfide_interchange_protein_DsbG,637618,638945
3701,0,PG0003428_0,putative_HTH-type_transcriptional_regulator_YbdO,636569,637827
3702,0,PG0000115_0,Phosphoadenosine_phosphosulfate_reductase,635376,636716
3703,0,PG0000120_0,Nucleoid_occlusion_protein,634746,635349
3704,0,PG0000868_0,Methionine_aminotransferase,633477,634747
3705,0,PG0000867_0,putative_oxidoreductase_YbdH,632379,633586
3706,0,PG0000866_0,hypothetical_protein,631999,632389
3707,0,PG0000242_0,Carbon_starvation_protein_A,629713,632182
3708,0,PG0000865_0,Proofreading_thioesterase_EntH,629297,629894
3709,0,PG0000864_0,2_3-dihydro-2_3-dihydroxybenzoate_dehydrogenase,628551,629300
3710,0,PG0000863_0,Enterobactin_synthase_component_B,627680,628551
3711,0,PG0000862_0,Enterobactin_synthase_component_E,626060,627694
3712,0,PG0000861_0,Isochorismate_synthase_EntC,624510,626070
3713,0,PG0000381_0,Ferrienterobactin-binding_periplasmic_protein,623550,624885
3714,0,PG0000380_0,Enterobactin_exporter_EntS,622189,623554
3715,0,PG0000379_0,Ferric_enterobactin_transport_system_permease_protein_FepD,621188,622300
3716,0,PG0001609_0,Ferric_enterobactin_transport_system_permease_protein_FepG,620199,621185
3717,0,PG0000109_0,Ferric_enterobactin_transport_ATP-binding_protein_FepC,619387,620196
3718,0,PG0000489_0,Ferric_enterobactin_transport_protein_FepE,618038,619384
3719,0,PG0000860_0,Enterobactin_synthase_component_F,614160,618254
3720,0,PG0000859_0,Enterobactin_biosynthesis_protein_YbdZ,613939,614157
3721,0,PG0000858_0,Enterochelin_esterase,612494,613942
3722,0,PG0000198_0,Ferrienterobactin_receptor,610202,612737
3723,0,PG0000488_0,Enterobactin_synthase_component_D,609340,610254
3724,0,PG0000122_1,hypothetical_protein,609177,609459
3725,0,PG0000114_1,hypothetical_protein,607988,609200
3726,0,PG0000048_0,hypothetical_protein,607383,608065
3727,0,PG0002823_0,Putative_glutamate--cysteine_ligase_2,606199,607737
3728,0,PG0003547_0,hypothetical_protein,605886,606265
3729,0,PG0003536_0,hypothetical_protein,605424,605951
3730,0,PG0000857_0,Oxygen-insensitive_NAD_P_H_nitroreductase,604663,605518
3731,0,PG0002822_0,Miniconductance_mechanosensitive_channel_YbdG,603335,604771
3732,0,PG0000487_0,Phenylalanine-specific_permease,601857,603416
3733,0,PG0000212_0,Cation_efflux_system_protein_CusA,598702,601959
3734,0,PG0000215_0,Cation_efflux_system_protein_CusB,597463,598714
3735,0,PG0003107_0,Cation_efflux_system_protein_CusF,596973,597479
3736,0,PG0000220_0,Cation_efflux_system_protein_CusC,595443,597131
3737,0,PG0000219_0,Transcriptional_regulatory_protein_CusR,594770,595600
3738,0,PG0003236_0,Sensor_kinase_CusS,593178,594760
3739,0,PG0003235_0,hypothetical_protein,590954,593328
3740,0,PG0003234_0,Bacteriophage_adsorption_protein_A,587981,590941
3741,0,PG0003546_0,hypothetical_protein,586908,587982
3742,0,PG0003880_0,HTH-type_transcriptional_regulator_GadX,585633,587091
3743,0,PG0003959_0,Protease_7,584430,586147
3744,0,PG0004781_0,HTH-type_transcriptional_regulator_AppY,583060,584680
3745,0,PG0000019_1,hypothetical_protein,582583,583681
3746,0,PG0003660_0,hypothetical_protein,582097,582875
3747,0,PG0000019_0,hypothetical_protein,581379,582152
3748,0,PG0000097_0,hypothetical_protein,580086,581354
3749,0,PG0004182_0,hypothetical_protein,579594,580834
3750,0,PG0000082_0,hypothetical_protein,578893,579880
3751,0,PG0003732_0,hypothetical_protein,578568,579184
3752,0,PG0000013_0,hypothetical_protein,578110,578600
3753,0,PG0000117_0,Lysozyme_RrrD,577613,578107
3754,0,PG0000016_0,hypothetical_protein,576825,577613
3755,0,PG0003868_0,Outer_membrane_porin_protein_OmpD,575717,577398
3756,0,PG0000042_1,hypothetical_protein,574699,575758
3757,0,PG0005507_0,hypothetical_protein,574339,574737
3758,0,PG0000100_0,hypothetical_protein,573870,574481
3759,0,PG0003988_0,hypothetical_protein,573733,573956
3760,0,PG0000027_0,Crossover_junction_endodeoxyribonuclease_RusA,573374,573733
3761,0,PG0000178_0,hypothetical_protein,573091,573371
3762,0,PG0004052_0,hypothetical_protein,572921,573084
3763,0,PG0004036_0,hypothetical_protein,572251,572921
3764,0,PG0004057_0,Urease_operon_transcriptional_activator,571444,572466
3765,0,PG0004072_0,Putative_lipoprotein_LppC,570428,571454
3766,0,PG0004136_0,hypothetical_protein,568647,570893
3767,0,PG0003506_0,Multidrug_transporter_EmrE,568004,568902
3768,0,PG0000015_2,hypothetical_protein,567141,568315
3769,0,PG0000049_2,hypothetical_protein,566779,567138
3770,0,PG0003901_0,hypothetical_protein,566361,566842
3771,0,PG0000169_0,hypothetical_protein,565978,566684
3772,0,PG0003666_0,Putative_defective_protein_IntQ,564480,566098
3773,0,OG0003819,Virulence_factors_putative_positive_transcription_regulator_BvgA,563848,564480
3774,0,OG0003837,putative_fimbrial-like_protein_SfmF,563330,563845
3775,0,PG0000130_0,putative_fimbrial-like_protein_SfmH,562300,563330
3776,0,PG0003704_0,Outer_membrane_usher_protein_SfmD,559666,562342
3777,0,PG0003842_0,putative_fimbrial_chaperone_SfmC,558754,559697
3778,0,OG0003841,putative_fimbrial-like_protein_SfmA,558212,558754
3779,0,OG0001608,Bifunctional_protein_FolD_protein,556875,557741
3780,0,OG0001607,hypothetical_protein,556661,556873
3781,0,OG0001606,Inner_membrane_protein_YbcI,556032,556553
3782,0,OG0001605,Cysteine--tRNA_ligase,554611,555996
3783,0,OG0001604,Peptidyl-prolyl_cis-trans_isomerase_B,553943,554437
3784,0,OG0001603,UDP-2_3-diacylglucosamine_hydrolase,553218,553940
3785,0,OG0001602,N5-carboxyaminoimidazole_ribonucleotide_mutase,552591,553100
3786,0,OG0001601,N5-carboxyaminoimidazole_ribonucleotide_synthase,551527,552594
3787,0,OG0001600,Carbamate_kinase_2,550439,551332
3788,0,OG0001599,hypothetical_protein,549627,550442
3789,0,OG0001598,hypothetical_protein,548357,549616
3790,0,OG0001597,hypothetical_protein,546680,548347
3791,0,PG0000148_0,Ureidoglycolate_dehydrogenase__NAD_+__,545292,546680
3792,0,PG0001596_0,Allantoate_amidohydrolase,544046,545314
3793,0,OG0002821,_S_-ureidoglycine_aminohydrolase,543261,544046
3794,0,OG0003106,Glycerate_3-kinase,541888,543033
3795,0,OG0003105,Putative_purine_permease_YbbY,540565,541866
